,GasLimit,GasUsage,Value,Method,Args
0,311873,311873 (100%),0 Ether ($0.00) ,0x60806040,[]
1,250226,247348 (98.85%),"8.000000005791 Ether  ($14,193.92) ",Transfer,[]
2,153457,136690 (89.07%),0 Ether ($0.00) ,Collect,"[['uint256', '8000000005791000000'], ['', '0xdecb8700c0d07ac8a529abcab1ebede0e8977cb5']]"
