,GasLimit,GasUsage,Value,Method,Args
0,2307974,2307974 (100%),0 Ether ($0.00) ,0x60806040,"[['', ' &nbsp;0x40d43e1299aa1fd83bee450cf039dacd9c605e9f'], ['', ' &nbsp;0x99ae1f291b853b30f87d89ebc51985cbefb3dd25'], ['', ' &nbsp;0x55b185152bf925dc5c9e51978d231577b827ccc6'], ['', ' &nbsp;0x94e969f9e6d2a9d2ada5884cbf9022a82b0f1cee']]"
1,3200000,818395 (25.57%),"2 Ether  ($3,595.60) ",fundPuppets,"[['', ' 0x40d43e1299aa1fd83bee450cf039dacd9c605e9f'], ['', ' 0x509cb8cb2f8ba04ae81eec394175707edd37e109'], ['', ' 0x66ae66c9189dca9fa404895542080167dfb70fa7'], ['', ' 0x9d0486277722772343def25819d10be31ae98bdd'], ['', ' 0x99ae1f291b853b30f87d89ebc51985cbefb3dd25'], ['', ' 0x509cb8cb2f8ba04ae81eec394175707edd37e109'], ['', ' 0x9d0486277722772343def25819d10be31ae98bdd'], ['', ' 0x55b185152bf925dc5c9e51978d231577b827ccc6'], ['', ' 0x509cb8cb2f8ba04ae81eec394175707edd37e109'], ['', ' 0x9d0486277722772343def25819d10be31ae98bdd'], ['', ' 0x94e969f9e6d2a9d2ada5884cbf9022a82b0f1cee'], ['', ' 0x509cb8cb2f8ba04ae81eec394175707edd37e109'], ['', ' 0x9d0486277722772343def25819d10be31ae98bdd'], ['', ' 0xd37abcb6785403771992e4fdbb9da4cf5e1dec49']]"
