,GasLimit,GasUsage,Value,Method,Args
0,2635440,263544 (10%),0 Ether ($0.00) ,0x60806040,[]
1,409524,119763 (29.24%),0 Ether ($0.00) ,transfer,"[['address', '0x1C832d9cBaC77A54a33558bf1C6aC3a494D450F0'], ['address', '0xE7714fE843F442F0D67cb768c39B7a3137D7CfAC'], ['address[]', '0xC572347fA73B0F74DFb510b5Ee3Fa9d9fCbE78cd\n0x06408FF105aDcE887605262c93bfE92e972a9F85\n0x975916c7702378AfC694b52fAAf0281200bCd78E\n0x2Af272BaB3869b861D83289023C6b95a37482817\n'], ['uint256[]', '7310\n1940\n6870\n2010\n']]"
