,GasLimit,GasUsage,Value,Method,Args
0,4700000,1560832 (33.21%),0 Ether ($0.00) ,0x60806040,[]
1,90000,53504 (59.45%),0 Ether ($0.00) ,transfer,"[['address', '0xB0c95A4289CdB7D58740c0cF3ac38b2513dD97cC'], ['uint256', '2000000000']]"
