,GasLimit,GasUsage,Value,Method,Args
0,311873,311873 (100%),0 Ether ($0.00) ,0x60806040,[]
1,250226,247348 (98.85%),"5.000000005791 Ether  ($8,977.60) ",Transfer,[]
2,153457,136690 (89.07%),0 Ether ($0.00) ,Collect,"[['uint256', '5000000005791000000'], ['', '0x09d433a251ff793fa245063130b510157da35d2b']]"
