,GasLimit,GasUsage,Value,Method,Args
144,171976,71976 (41.85%),0 Ether ($0.00) ,issue,"[['address', '0x96e4E1Acf9F77461B7c2371A2Bd0431d6D484Ded'], ['uint256', '333333333330000000000']]"
145,171976, 71976 (41.85%),0 Ether ($0.00) ,issue,"[['address', '0x7C7e04B9d0e6E568d217183B2214a4249F909781'], ['uint256', '28228535330000000000']]"
146,171976,71976 (41.85%),0 Ether ($0.00) ,issue,"[['address', '0x61caD64984f4109D3Cfc28C52B3308fBB98c75Aa'], ['uint256', '116666666670000000000']]"
147,171976,71976 (41.85%),0 Ether ($0.00) ,issue,"[['address', '0x96A680BD9818deCC2ddBC1af373D771148F0bA61'], ['uint256', '108333333330000000000']]"
148,171976,71976 (41.85%),0 Ether ($0.00) ,issue,"[['address', '0x3c237b8432CEA7E43AcDe6013c7e37C39802f405'], ['uint256', '43333333330000000000']]"
149,171912,71912 (41.83%),0 Ether ($0.00) ,issue,"[['address', '0xF58f15Cc67f73380c640Eeb195986F6d90bEBC2e'], ['uint256', '1500000000000000000000']]"
150,171976,71976 (41.85%),0 Ether ($0.00) ,issue,"[['address', '0xd2869D4C2882AA4F9d06825E4dd16E467AD5a8aA'], ['uint256', '33333333330000000000']]"
151,171912,71912 (41.83%),0 Ether ($0.00) ,issue,"[['address', '0x9eE475337E3f0d534E2B5Fdda151D3c6C7f2727a'], ['uint256', '63000000000000000000']]"
152,171976,71976 (41.85%),0 Ether ($0.00) ,issue,"[['address', '0x846fE155673f9fD3131Be9b757D1eD9Bd3d4853D'], ['uint256', '66666666670000000000']]"
153,171912,71912 (41.83%),0 Ether ($0.00) ,issue,"[['address', '0x6C5FA9bf0e40731fB09DeF88Ccf74F1F688690F4'], ['uint256', '100000000000000000000']]"
154,171912,71912 (41.83%),0 Ether ($0.00) ,issue,"[['address', '0x8Fe49d795D4629887E1c6a3bE93b24ab81443ADF'], ['uint256', '100000000000000000000']]"
155,171976,71976 (41.85%),0 Ether ($0.00) ,issue,"[['address', '0xd620B826D50c8BB44ceA5a41757caf60F59431f5'], ['uint256', '33333333330000000000']]"
