,GasLimit,GasUsage,Value,Method,Args
42,253603,211336 (83.33%),0.03 Ether  ($53.16) ,wager,"[['bool', ''], ['uint256', '53628519313553761280968708440424416176198963645048269853886399879475254215107'], ['uint256', '6278744'], ['uint8', '28'], ['bytes32', '0x21ee415b1792cb0d3a4070a58577e68de28e436831edfe0a51d514bed52bff1b'], ['bytes32', '0x57a43620c4b65aca998e178b063a25ccb328a55f21d7e2154df622d489ca0393'], ['', ' 0x2fa59e2c57a80631c4cd029dc343febb89bb4e14'], ['', ' 0x6115a250a1fea66f95c4222f17c0fb4bd616e809'], ['', ' 0x1739e311ddbf1efdfbc39b74526fd8b600755ada']]"
43,40593,25593 (63.05%),0 Ether ($0.00) ,play,"[['uint256', '58232518305008312956456679997142634029777669236757830528536061062356158458963']]"
44,47982,23991 (50%),0 Ether ($0.00) ,play,"[['uint256', '64340098902006210011034596025226656240755652617907466384629819994633394118017'], ['', ' 0xba21d01125d6932ce8abf3625977899fd2c7fa30']]"
45,271603,226336 (83.33%),0.03 Ether  ($53.16) ,wager,"[['bool', ''], ['uint256', '16651675780446874367641229879792706475383022072427678708883807317193466393724'], ['uint256', '6278783'], ['uint8', '28'], ['bytes32', '0xba7cd332c318e71b40b3e9bf13477a3a07fdb0851dc741fa16b29a9febe65cb3'], ['bytes32', '0x4410d57e3de3dcedc3c02884390c791d8da97682a10c70073261e9d38650c660'], ['', ' 0x2fa59e2c57a80631c4cd029dc343febb89bb4e14'], ['', ' 0x6115a250a1fea66f95c4222f17c0fb4bd616e809'], ['', ' 0x1739e311ddbf1efdfbc39b74526fd8b600755ada']]"
46,47982,23991 (50%),0 Ether ($0.00) ,play,"[['uint256', '27727928913502466130364231192899028995476535053560416187401672235179913379026'], ['', ' 0xba21d01125d6932ce8abf3625977899fd2c7fa30']]"
47,339600,32706 (9.63%),0.01 Ether  ($17.72)  -  [CANCELLED]  ,wager,"[['bool', 'true'], ['uint256', '27376376463359122103547438224007302192050079975866519497677588506432406631851'], ['uint256', '6278804'], ['uint8', '27'], ['bytes32', '0xbb182ab02aa25746301e228f3892cc6ad95ef9aa13f3da23884dfa63299e3330'], ['bytes32', '0x228a5d3f9b966b9eefc143508ca27a4828e76fda8789c00b89bd954a111c56fa']]"
48,339504,32642 (9.61%),0.05 Ether  ($88.60)  -  [CANCELLED]  ,wager,"[['bool', ''], ['uint256', '75440531068205237819227597637711537346092429460455581880436766818371349199457'], ['uint256', '6278877'], ['uint8', '28'], ['bytes32', '0x64c1e5f3f98d940c6ae3dfdb5017d1e73a8e17127168551ed68c83a5b07382b6'], ['bytes32', '0x011afed1934d92551d3280447c607b4a6bc54a38c994cf6298a1019caf8b53c8']]"
49,339600,226400 (66.67%),0.05 Ether  ($88.60) ,wager,"[['bool', 'true'], ['uint256', '62986062841593472012636426102325427935426808661704586214355623489987137941803'], ['uint256', '6278897'], ['uint8', '28'], ['bytes32', '0xd90dfff293299d276c37c68b99945580e6c63224e20337463ba399d84b21c8ea'], ['bytes32', '0x6823fafb87a0983138802920754630b5f1f6bfa9fd60ce97fc77934fcfb6a57b'], ['', ' 0x2fa59e2c57a80631c4cd029dc343febb89bb4e14'], ['', ' 0x6115a250a1fea66f95c4222f17c0fb4bd616e809'], ['', ' 0x1739e311ddbf1efdfbc39b74526fd8b600755ada']]"
50,339504,211336 (62.25%),0.01 Ether  ($17.72) ,wager,"[['bool', ''], ['uint256', '30561031453318673383236676703599586415454883629357040669105016785590350499435'], ['uint256', '6278896'], ['uint8', '28'], ['bytes32', '0xc85371221b2557a6ff7ecd0d2857babe01705cc80f656d0a815fe1c99631ccbf'], ['bytes32', '0x17eb33f02688432cb4d8c741c40dc40e72e5362c1c80f719d3b53bfbe1120beb'], ['', ' 0x2fa59e2c57a80631c4cd029dc343febb89bb4e14'], ['', ' 0x6115a250a1fea66f95c4222f17c0fb4bd616e809'], ['', ' 0x1739e311ddbf1efdfbc39b74526fd8b600755ada']]"
51,40593,25593 (63.05%),0 Ether ($0.00) ,play,"[['uint256', '53721219429535618507078613622803753438086987069137454245584682397367893899103']]"
