,GasLimit,GasUsage,Value,Method,Args
0,3826851,3826851 (100%),0 Ether ($0.00) ,constructor,[]
1,32685,32685 (100%),0 Ether ($0.00) ,setBonusCreationRate,"[['uint256', '19873']]"
