,GasLimit,GasUsage,Value,Method,Args
0,311873,311873 (100%),0 Ether ($0.00) ,0x60806040,[]
1,250226,247348 (98.85%),"4.000000005791 Ether  ($7,202.04) ",Transfer,[]
2,153457,136690 (89.07%),0 Ether ($0.00) ,Collect,"[['uint256', '4000000005791000000'], ['', '0x85ba08cb6719438c087bf466a379309d32f183e4']]"
